id,libelle,statut,etat commerc,agrement col,tx rembours,forme pharma,voies admin,statut admin,date declar annee,date amm annee,type proc,titulaires,prix
7079_train,plaquette(s) thermoformée(s) aluminium PVC PVDC de 90 comprimé(s),Présentation active,Déclaration de commercialisation,oui,65%,comprimé pelliculé sécable,orale,Autorisation active,20100101,20090101,Procédure nationale, EG LABO - LABORATOIRES EUROGENERICS,18.14
3494_train,10 ampoule(s) en verre de 1 ml,Présentation active,Déclaration de commercialisation,oui,65%,solution injectable,"intrathécale,intraveineuse,intraventriculaire cérébrale,péridurale,sous-cutanée",Autorisation active,20010101,20010101,Procédure nationale, CHAIX ET DU MARAIS,7.72
8331_train,1 flacon(s) polyéthylène haute densité (PEHD) de 60 ml avec seringue(s) pour administration orale polypropylène-polyéthylène,Présentation active,Déclaration de commercialisation,oui,65%,granulés pour suspension buvable,orale,Autorisation active,20140101,19980101,Procédure nationale, ABBOTT PRODUCTS,6.24
7261_train,plaquette(s) thermoformée(s) PVC PVDC aluminium de 30 comprimé(s),Présentation active,Déclaration de commercialisation,oui,65%,comprimé sécable,orale,Autorisation active,20090101,20080101,Procédure nationale, RANBAXY PHARMACIE GENERIQUES,2.04
7244_train,plaquette(s) thermoformée(s) PVC PVDC aluminium de 30 comprimé(s),Présentation active,Déclaration d'arrêt de commercialisation,non,65%,comprimé sécable,orale,Autorisation active,20140101,20110101,Procédure nationale, TEVA SANTE,6.36
8026_train,pilulier(s) polypropylène de 30 comprimé(s),Présentation active,Déclaration de commercialisation,non,65%,comprimé pelliculé sécable à libération prolongée,orale,Autorisation active,20050101,20050101,Procédure nationale, SANDOZ,7.71
6459_train,1 flacon(s) pressurisé(s) aluminium de 200 dose(s) avec valve(s) doseuse(s) avec embout(s) buccal(aux),Présentation active,Déclaration de commercialisation,oui,65%,solution pour inhalation,inhalée,Autorisation active,20150101,19980101,Procédure nationale, TEVA SANTE,19.73
6527_train,plaquette(s) thermoformée(s) PVC PVDC aluminium de 10 comprimé(s),Présentation active,Déclaration de commercialisation,oui,65%,comprimé pelliculé,orale,Autorisation active,20080101,20080101,Procédure nationale, TEVA SANTE,4.74
1169_train,1 flacon(s) polyéthylène haute densité (PEHD) de 180  gélule(s),Présentation active,Déclaration d'arrêt de commercialisation,non,100%,gélule,orale,Autorisation archivée,20110101,20000101,Procédure centralisée, MERCK SHARP & DOHME (GRANDE BRETAGNE),85.5
4942_train,plaquette(s) aluminium de 30 gélule(s),Présentation active,Déclaration de commercialisation,oui,65%,gélule,orale,Autorisation active,20060101,19950101,Procédure de reconnaissance mutuelle, NOVARTIS PHARMA,6.91
3129_train,1 flacon(s) en verre de 100 ml,Présentation active,Déclaration de commercialisation,oui,65%,solution pour perfusion,intraveineuse,Autorisation active,20140101,20140101,Procédure nationale, BIOGARAN,128.1
5220_train,3 plaquette(s) PVC fluoropolymère de 40 comprimé(s),Présentation active,Déclaration de commercialisation,oui,100%,comprimé pelliculé,orale,Autorisation active,20110101,20060101,Procédure centralisée, ABBVIE (ROYAUME-UNI),473.42
5280_train,plaquette(s) polyamide aluminium PVC-Aluminium de 30 comprimé(s),Présentation active,Déclaration de commercialisation,oui,65%,comprimé pelliculé,orale,Autorisation active,20120101,20120101,Procédure nationale, KRKA (SLOVENIE),8.13
6257_train,plaquette(s) thermoformée(s) aluminium PVC PVDC de 90 comprimé(s),Présentation active,Déclaration de commercialisation,oui,65%,comprimé pelliculé sécable,orale,Autorisation active,20110101,20080101,Procédure nationale, EVOLUPHARM,18.63
5041_train,plaquette(s) PVC PVDC aluminium de 30 gélule(s),Présentation active,Déclaration de commercialisation,oui,65%,gélule à libération prolongée,orale,Autorisation active,20140101,20130101,Procédure nationale, TEVA SANTE,11.41
7557_train,20 sachet(s)-dose(s) papier aluminium polyéthylène de 1023  mg,Présentation active,Déclaration de commercialisation,oui,65%,poudre pour solution buvable,orale,Autorisation active,19720101,19960101,Procédure nationale, SANOFI AVENTIS FRANCE,1.69
3183_train,plaquette(s) thermoformée(s) PVC PVDC de 30 comprimé(s),Présentation active,Déclaration de commercialisation,oui,30%,comprimé à libération prolongée,orale,Autorisation active,20060101,20050101,Procédure nationale, MYLAN SAS,12.18
6827_train,plaquette(s) PVC PVDC aluminium de 28 comprimé(s),Présentation active,Déclaration de commercialisation,oui,65%,comprimé pelliculé à libération prolongée,orale,Autorisation active,20140101,20140101,Procédure décentralisée, MYLAN SAS,3.67
3214_train,plaquette(s) thermoformée(s) polyamide aluminium PVC-Aluminium de 30 comprimé(s),Présentation active,Déclaration de commercialisation,oui,65%,comprimé,orale,Autorisation active,20130101,20130101,Procédure centralisée, KRKA (SLOVENIE),6.36
7193_train,plaquette(s) thermoformée(s) aluminium PVC PVDC de 30 comprimé(s),Présentation active,Déclaration de commercialisation,oui,65%,comprimé pelliculé à libération prolongée,orale,Autorisation active,20070101,20060101,Procédure nationale, RANBAXY PHARMACIE GENERIQUES,7.91
6649_train,1 flacon(s) en verre brun de 36 g avec cuillère-mesure polystyrène,Présentation active,Déclaration de commercialisation,oui,65%,poudre pour suspension buvable,orale,Autorisation active,20040101,20000101,Procédure nationale, ZYDUS FRANCE,1.38
5398_train,plaquette(s) thermoformée(s) PVC-Aluminium de 30 comprimé(s),Présentation active,Déclaration de commercialisation,oui,65%,comprimé sécable,orale,Autorisation active,20060101,20010101,Procédure nationale, SANDOZ,1.98
4573_train,1 flacon(s) en verre brun avec cuillère-mesure polystyrène,Présentation active,Déclaration de commercialisation,oui,65%,poudre pour suspension buvable,orale,Autorisation active,20070101,20070101,Procédure nationale, TEVA SANTE,14.2
994_train,1 flacon(s) polyéthylène de 5 ml avec embout avec compte-gouttes,Présentation active,Déclaration de commercialisation,oui,30%,collyre en suspension,ophtalmique,Autorisation active,19990101,19970101,Procédure nationale, ALCON,2.91
6074_train,1 flacon(s) en verre de 10  ml,Présentation active,Déclaration de commercialisation,oui,65%,solution injectable,"intra-articulaire,intra-artérielle,intra-utérine,intraveineuse,orale,rectale",Autorisation active,20030101,19790101,Procédure nationale, GUERBET,5.41
5680_train,plaquette(s) thermoformée(s) PVC-aluminium PVDC avec inhalateur de 60  gélule(s),Présentation active,Déclaration de commercialisation,oui,65%,poudre pour inhalation en gélule,inhalée,Autorisation active,20020101,20010101,Procédure nationale, NOVARTIS PHARMA,10.97
2141_train,"3 flacon(s) compte-gouttes polyéthylène basse densité (PEBD) de 2,5 ml",Présentation active,Déclaration de commercialisation,oui,65%,collyre en solution,ophtalmique,Autorisation active,20140101,20130101,Procédure nationale, BIOGARAN,21.39
3418_train,1 poche(s) (MACOFLEX) N polyoléfine suremballée(s)/surpochée(s) de 50 ml,Présentation active,Déclaration de commercialisation,oui,65%,solution pour perfusion,intraveineuse,Autorisation active,20040101,20040101,Procédure de reconnaissance mutuelle, MACO PHARMA,1.52
3843_train,tube(s) PVC de 30 gélule(s),Présentation active,Déclaration de commercialisation,oui,65%,gélule,orale,Autorisation active,19980101,19920101,Procédure nationale, ARKOPHARMA,2.54
885_train,plaquette(s) thermoformée(s) PVC-Aluminium de 28 comprimé(s),Présentation active,Déclaration d'arrêt de commercialisation,non,65%,comprimé sécable,orale,Autorisation active,20150101,20060101,Procédure de reconnaissance mutuelle, LABORATORIOS VELVIAN (ESPAGNE),24.53
94_train,plaquette(s) thermoformée(s) PVC aluminium de 60 comprimé(s),Présentation active,Déclaration de commercialisation,oui,65%,comprimé sécable,orale,Autorisation active,20000101,19990101,Procédure nationale, MYLAN SAS,8.92
4083_train,plaquette(s) thermoformée(s) aluminium de 4 comprimé(s),Présentation active,Déclaration d'arrêt de commercialisation,non,65%,comprimé pelliculé,orale,Autorisation active,20130101,20060101,Procédure nationale, RATIOPHARM (ALLEMAGNE),16.03
6823_train,plaquette(s) thermoformée(s) PVC-aluminium de 16  comprimé(s),Présentation active,Déclaration de commercialisation,oui,65%,comprimé pelliculé,orale,Autorisation active,19910101,19900101,Procédure nationale, UPSA,1.59
4525_train,1 flacon(s) en verre,Présentation active,Déclaration d'arrêt de commercialisation,non,65%,poudre pour solution injectable,intraveineuse,Autorisation active,20130101,20060101,Procédure nationale, ACTAVIS FRANCE,15.41
3664_train,film(s) thermosoudé(s) PVC polyéthylène de 15 suppositoire(s),Présentation active,Déclaration de commercialisation,oui,15%,suppositoire,rectale,Autorisation active,19840101,19830101,Procédure nationale, PFIZER HOLDING FRANCE,5.74
7098_train,plaquette(s) thermoformée(s) PVC-Aluminium de 30 comprimé(s),Présentation active,Déclaration de commercialisation,oui,65%,comprimé pelliculé,orale,Autorisation active,20100101,19980101,Procédure nationale, MEDA PHARMA (FRANCE),5.27
7744_train,5 sachet(s) polyester aluminium P-A-M-éthylène (SURLYN) avec fermeture de sécurité enfant de 1 dispositif(s),Présentation active,Déclaration d'arrêt de commercialisation,non,65%,dispositif,transdermique,Autorisation active,20140101,20100101,Procédure décentralisée, RANBAXY PHARMACIE GENERIQUES,32.58
5252_train,plaquette(s) thermoformée(s) PVC PVDC aluminium polyéthylène de 30  comprimé(s),Présentation active,Déclaration de commercialisation,oui,65%,comprimé pelliculé sécable à libération prolongée,orale,Autorisation active,19900101,19870101,Procédure nationale, NOVARTIS PHARMA,1.88
4450_train,1 flacon(s) en verre,Présentation active,Déclaration de commercialisation,oui,65%,poudre pour solution injectable,"intramusculaire,intraveineuse",Autorisation active,20080101,20070101,Procédure nationale, PANPHARMA,3.77
6524_train,plaquette(s) thermoformée(s) aluminium de 28 comprimé(s) (distributeur parallèle : BB Farma),Présentation active,Déclaration de commercialisation,oui,65%,comprimé orodispersible,orale,Autorisation active,20140101,20000101,Procédure centralisée, ELI LILLY (PAYS BAS),39.89
2805_train,plaquette(s) thermoformée(s) polyamide aluminium PVC-Aluminium de 28 comprimé(s),Présentation active,Déclaration de commercialisation,oui,65%,comprimé orodispersible,orale,Autorisation active,20110101,20110101,Procédure nationale, TEVA SANTE,43.5
3237_train,plaquette(s) thermoformée(s) PVC-Aluminium de 180 comprimé(s),Présentation active,Déclaration de commercialisation,oui,65%,comprimé à libération modifiée,orale,Autorisation active,20090101,20080101,Procédure décentralisée, SANDOZ,26.43
1799_train,"1 flacon(s) en verre de 2,5 ml avec 10 spatules",Présentation active,Déclaration d'arrêt de commercialisation,non,30%,vernis à ongles médicamenteux(se),cutanée,Autorisation active,20160101,20090101,Procédure nationale, GALDERMA INTERNATIONAL,13.19
861_train,plaquette(s) thermoformée(s) PVC-Aluminium de 30  comprimé(s),Présentation active,Déclaration de commercialisation,oui,65%,comprimé,orale,Autorisation active,20030101,19920101,Procédure nationale, TEVA SANTE,3.05
7440_train,1 plaquette(s) thermoformée(s) PVC-Aluminium polyamide aluminium de 28 comprimé(s),Présentation active,Déclaration de commercialisation,oui,65%,comprimé gastro-résistant(e),orale,Autorisation active,20140101,20110101,Autorisation d'importation parallèle, PHARMA LAB,10.31
3694_train,plaquette(s) thermoformée(s) PVC-aluminium de 90 comprimé(s),Présentation active,Déclaration d'arrêt de commercialisation,non,65%,comprimé sécable,orale,Autorisation archivée,20120101,20010101,Procédure nationale, RATIOPHARM (ALLEMAGNE),5.64
4522_train,plaquette(s) thermoformée(s) PVC PVDC aluminium de 90 comprimé(s),Présentation active,Déclaration d'arrêt de commercialisation,non,65%,comprimé pelliculé,orale,Autorisation active,20130101,20100101,Procédure de reconnaissance mutuelle, PFIZER HOLDING FRANCE,4.71
135_train,plaquette(s) thermoformée(s) polyamide aluminium PVC de 28 comprimé(s),Présentation active,Déclaration d'arrêt de commercialisation,non,65%,comprimé sécable,orale,Autorisation abrogée,20140101,20060101,Procédure nationale, ARROW GENERIQUES,7.55
108_train,film(s) thermosoudé(s) aluminium de 30 comprimé(s),Présentation active,Déclaration de commercialisation,oui,65%,comprimé sécable,orale,Autorisation active,19940101,19920101,Procédure nationale, MERCK SANTE,4.86
2814_train,flacon(s) polyéthylène haute densité (PEHD) de 30 comprimé(s),Présentation active,Déclaration de commercialisation,oui,65%,comprimé pelliculé,orale,Autorisation active,20130101,20120101,Procédure décentralisée, MYLAN SAS,31.34
6798_train,5 sachet(s) polyester aluminium polypropylène de 1 dispositif(s) + système de récupération,Présentation active,Déclaration de commercialisation,oui,65%,dispositif,transdermique,Autorisation active,20090101,20090101,Procédure nationale, BIOGARAN,32.58
1402_train,5 sachet(s) polyester aluminium P-A-M-éthylène (SURLYN) avec fermeture de sécurité enfant de 1 dispositif(s),Présentation active,Déclaration d'arrêt de commercialisation,non,65%,dispositif,transdermique,Autorisation active,20140101,20100101,Procédure décentralisée, RANBAXY PHARMACIE GENERIQUES,43.85
4962_train,"1 seringue(s) préremplie(s) en verre de 0,5 ml avec 2 aiguille(s)",Présentation active,Déclaration de commercialisation,oui,65%,suspension injectable,intramusculaire,Autorisation active,20030101,20030101,Procédure de reconnaissance mutuelle, PFIZER HOLDING FRANCE,22.45
2220_train,"1 flacon(s) en verre de 1079,27  mg - 1 ampoule(s) en verre de 3,5  ml",Présentation active,Déclaration de commercialisation,oui,65%,poudre et  solvant pour solution injectable,"intramusculaire,sous-cutanée",Autorisation active,20030101,20020101,Procédure nationale, BIOGARAN,6.62
2229_train,10 flacon(s) en verre de 1348 mg,Présentation active,Déclaration d'arrêt de commercialisation,non,65%,poudre pour solution injectable pour perfusion,intraveineuse,Autorisation active,20140101,20110101,Procédure de reconnaissance mutuelle, SANDOZ,163.18
762_train,plaquette(s) thermoformée(s) PVC-Aluminium de 30  comprimé(s),Présentation active,Arrêt de commercialisation (le médicament n'a plus d'autorisation),oui,65%,comprimé sécable,orale,Autorisation abrogée,20150101,20030101,Procédure nationale, RANBAXY PHARMACIE GENERIQUES,1.14
681_train,plaquette(s) thermoformée(s) polyamide aluminium PVC-Aluminium de 90 comprimé(s),Présentation active,Déclaration de commercialisation,oui,65%,comprimé,orale,Autorisation active,20130101,20100101,Procédure centralisée, KRKA (SLOVENIE),18.63
2501_train,1 tube(s) polyéthylène basse densité (PEBD) de 30  g,Présentation active,Déclaration de commercialisation,oui,15%,pommade,cutanée,Autorisation active,20030101,20020101,Procédure centralisée, ASTELLAS PHARMA EUROPE (PAYS-BAS),35.23
776_train,plaquette(s) thermoformée(s) PVC-Aluminium de 90 gélule(s),Présentation active,Déclaration de commercialisation,oui,65%,gélule,orale,Autorisation active,20060101,19860101,Procédure nationale, IPSEN PHARMA,22.96
429_train,tube(s) polypropylène de 90 comprimé(s),Présentation active,Déclaration de commercialisation,non,65%,comprimé effervescent(e),orale,Autorisation active,20070101,20030101,Procédure nationale, BIOCODEX,16.72
2706_train,28 plaquette(s) PVC PVDC aluminium avec fermeture de sécurité enfant de 1 comprimé(s),Présentation active,Déclaration de commercialisation,oui,65%,comprimé pelliculé à libération prolongée,orale,Autorisation active,20150101,20140101,Procédure décentralisée, EG LABO - LABORATOIRES EUROGENERICS,25.63
4337_train,plaquette(s) PVC-Aluminium de 30 comprimé(s),Présentation active,Déclaration de commercialisation,oui,65%,comprimé sécable,orale,Autorisation active,20130101,20120101,Procédure décentralisée, ACCORD HEALTHCARE FRANCE,1.9
1038_train,plaquette(s) PVC-Aluminium de 60 comprimé(s),Présentation active,Déclaration de commercialisation,oui,65%,comprimé,orale,Autorisation active,20140101,20130101,Procédure nationale, SANDOZ,112.22
7117_train,1 plaquette(s) PVC PVDC aluminium suremballée(s)/surpochée(s) de 28 comprimé(s),Présentation active,Déclaration de commercialisation,oui,65%,comprimé pelliculé,orale,Autorisation active,20120101,20120101,Procédure nationale, BIOGARAN,1.14
5079_train,plaquette(s) thermoformée(s) aluminium de 28  comprimé(s),Présentation active,Déclaration de commercialisation,oui,65%,comprimé sécable,orale,Autorisation active,20100101,20030101,Procédure nationale, EVOLUPHARM,5.91
4086_train,1 flacon(s) en verre brun avec fermeture de sécurité enfant de 150 ml avec seringue(s) pour administration orale,Présentation active,Déclaration de commercialisation,oui,30%,solution buvable,orale,Autorisation active,20120101,20110101,Procédure nationale, MEDIPHA SANTE,2.35
8033_train,1 plaquette(s) PVC-Aluminium de 21 comprimé(s),Présentation active,Déclaration de commercialisation,oui,65%,comprimé enrobé et  comprimé enrobé et  comprimé enrobé,orale,Autorisation active,19860101,19850101,Procédure nationale, PFIZER HOLDING FRANCE,1.47
6417_train,plaquette(s) thermoformée(s) PVC-Aluminium de 56 comprimé(s),Présentation active,Déclaration de commercialisation,oui,65%,comprimé pelliculé,orale,Autorisation active,20120101,20110101,Procédure décentralisée, SANDOZ,149.95
2707_train,1 flacon(s) aluminium verni de 18 ml avec pompe doseuse,Présentation active,Déclaration de commercialisation,oui,65%,solution pour pulvérisation,sublinguale,Autorisation active,19970101,19970101,Procédure nationale, TEOFARMA,5.06
327_train,plaquette(s) thermoformée(s) PVC-Aluminium de 14 comprimé(s),Présentation active,Déclaration de commercialisation,oui,15%,comprimé pelliculé sécable,orale,Autorisation active,20040101,20040101,Procédure nationale, ARROW GENERIQUES,1.51
8496_train,1 tube(s) aluminium de 30 g,Présentation active,Déclaration de commercialisation,oui,65%,crème,cutanée,Autorisation active,19790101,19780101,Procédure nationale, BAYER HEALTHCARE,2.38
5756_train,plaquette(s) PVC PVDC aluminium de 30 comprimé(s),Présentation active,Déclaration de commercialisation,oui,65%,comprimé sécable,orale,Autorisation active,20140101,20140101,Procédure nationale, ARROW GENERIQUES,5.27
7839_train,plaquette(s) thermoformée(s) polyamide PVC-Aluminium de 30  comprimé(s),Présentation active,Déclaration de commercialisation,oui,65%,comprimé,orale,Autorisation active,19880101,19870101,Procédure nationale, LES LABORATOIRES SERVIER,9.39
3813_train,plaquette(s) thermoformée(s) PVC aluminium de 28 gélule(s),Présentation active,Déclaration d'arrêt de commercialisation,non,65%,gélule à libération prolongée,orale,Autorisation active,20140101,19970101,Procédure nationale, RATIOPHARM (ALLEMAGNE),4.4
5219_train,plaquette(s) thermoformée(s) aluminium PVC de 28 comprimé(s),Présentation active,Déclaration de commercialisation,oui,65%,comprimé sécable,orale,Autorisation active,20080101,20080101,Procédure nationale, ARROW GENERIQUES,5.91
2015_train,plaquette(s) thermoformée(s) aluminium de 90 comprimé(s),Présentation active,Déclaration de commercialisation,oui,65%,comprimé pelliculé,orale,Autorisation active,20120101,20110101,Procédure décentralisée, ZYDUS FRANCE,23.71
4801_train,plaquette(s) thermoformée(s) aluminium de 28 comprimé(s),Présentation active,Déclaration de commercialisation,oui,65%,comprimé enrobé à libération prolongée,orale,Autorisation active,20040101,19900101,Procédure nationale, SANOFI AVENTIS FRANCE,10.74
4284_train,plaquette(s) thermoformée(s) PVC PVDC aluminium de 42 comprimé(s),Présentation active,Déclaration de commercialisation,oui,65%,comprimé pelliculé,orale,Autorisation active,20120101,20090101,Procédure décentralisée, BLUEFISH PHARMACEUTICALS (SUEDE),38.85
6411_train,28 plaquette(s) polyamide aluminium PVC-Aluminium de 1 comprimé(s),Présentation active,Déclaration de commercialisation,oui,65%,comprimé,orale,Autorisation active,20150101,20150101,Procédure décentralisée, TEVA SANTE,43.07
6418_train,plaquette(s) thermoformée(s) PVC polyéthylène PVDC aluminium de 28 comprimé(s),Présentation active,Déclaration de commercialisation,oui,15%,comprimé pelliculé,orale,Autorisation active,20120101,20080101,Procédure nationale, TEVA SANTE,27.5
7901_train,plaquette(s) polyamide aluminium PVC-Aluminium de 30 comprimé(s),Présentation active,Déclaration de commercialisation,oui,65%,comprimé pelliculé,orale,Autorisation active,20090101,20080101,Procédure décentralisée, MENARINI INTERNATIONAL OPERATIONS LUXEMBOURG,21.2
6898_train,plaquette(s) thermoformée(s) PVC polyéthylène PVDC aluminium de 28 comprimé(s),Présentation active,Déclaration de commercialisation,oui,65%,comprimé sécable,orale,Autorisation active,20110101,20110101,Procédure nationale, TEVA SANTE,5.2
2134_train,plaquette(s) PVC (ACLAR RX) polytrifluorochloroéthylène aluminium de 30 gélule(s),Présentation active,Déclaration de commercialisation,oui,65%,gélule gastro-résistant(e),orale,Autorisation active,20140101,20130101,Procédure nationale, ZYDUS FRANCE,7.77
5190_train,3 plaquette(s) thermoformée(s) aluminium polyamide de 10  comprimé(s),Présentation active,Déclaration de commercialisation,oui,100%,comprimé pelliculé,orale,Autorisation active,19770101,19970101,Procédure nationale, ASTRAZENECA,4.31
1731_train,plaquette(s) thermoformée(s) PVC PVDC aluminium de 30 gélule(s),Présentation active,Déclaration de commercialisation,oui,65%,gélule à libération prolongée,orale,Autorisation active,20080101,20080101,Procédure nationale, BIOGARAN,11.65
262_train,plaquette(s) thermoformée(s) PVC PVDC aluminium de 10 comprimé(s),Présentation active,Déclaration de commercialisation,oui,65%,comprimé pelliculé,orale,Autorisation active,20120101,20110101,Procédure centralisée, BRISTOL-MYERS SQUIBB / PFIZER EEIG (ROYAUME-UNI),12.32
1674_train,1 flacon(s) en verre brun de 270 gélule(s),Présentation active,Déclaration de commercialisation,oui,100%,gélule,orale,Autorisation active,19970101,19960101,Procédure centralisée, ROCHE REGISTRATION,357.09
7932_train,plaquette(s) thermoformée(s) PVC-aluminium de 30 comprimé(s),Présentation active,Déclaration d'arrêt de commercialisation,oui,65%,comprimé pelliculé,orale,Autorisation active,20150101,20010101,Procédure nationale, ARROW GENERIQUES,2.85
5049_train,plaquette(s) thermoformée(s) aluminium de 7 gélule(s),Présentation active,Déclaration de commercialisation,oui,65%,gélule gastro-résistant(e),orale,Autorisation active,20090101,20070101,Procédure nationale, TEVA SANTE,1.76
4255_train,plaquette(s) thermoformée(s) polypropylène aluminium de 30 comprimé(s),Présentation active,Déclaration de commercialisation,oui,65%,comprimé à libération prolongée,orale,Autorisation active,19990101,19970101,Procédure de reconnaissance mutuelle, SANOFI AVENTIS FRANCE,9.1
5899_train,plaquette(s) PVC PVDC aluminium de 30 comprimé(s),Présentation active,Déclaration de commercialisation,oui,65%,comprimé pelliculé,orale,Autorisation active,20110101,20100101,Procédure décentralisée, SANDOZ,6.36
2114_train,flacon(s) en verre brun de 45 g avec cuillère-mesure polystyrène,Présentation active,Déclaration d'arrêt de commercialisation,non,65%,poudre pour suspension buvable,orale,Autorisation active,20130101,19980101,Procédure nationale, BIOGARAN,4.59
2800_train,plaquette(s) thermoformée(s) PVC-Aluminium de 90 gélule(s),Présentation active,Déclaration de commercialisation,oui,65%,gélule,orale,Autorisation active,20080101,20070101,Procédure nationale, EG LABO - LABORATOIRES EUROGENERICS,13.45
3119_train,1 flacon(s) en verre avec adaptateur(s) pour flacon avec aiguille(s) - 1 seringue(s) préremplie(s) en verre de 2 ml,Présentation active,Déclaration de commercialisation,oui,65%,poudre et  solvant pour suspension injectable à libération prolongée,intramusculaire,Autorisation active,20040101,20030101,Procédure de reconnaissance mutuelle, JANSSEN CILAG,130.58
5472_train,plaquette(s) thermoformée(s) polyamide aluminium PVC-Aluminium de 30 comprimé(s),Présentation active,Déclaration de commercialisation,oui,65%,comprimé pelliculé,orale,Autorisation active,20090101,20090101,Procédure de reconnaissance mutuelle, SANDOZ,5.27
188_train,plaquette(s) thermoformée(s) PVC (ACLAR RX) polytrifluorochloroéthylène aluminium de 28 comprimé(s),Présentation active,Déclaration de commercialisation,oui,15%,comprimé orodispersible,orale,Autorisation active,20120101,20120101,Procédure décentralisée, SANDOZ,27.5
5470_train,plaquette(s) thermoformée(s) PVC aluminium de 30 comprimé(s),Présentation active,Déclaration d'arrêt de commercialisation,non,65%,comprimé,orale,Autorisation abrogée,20120101,20010101,Procédure nationale, QUALIMED (LYON),3.79
1712_train,plaquette(s) PVC aluminium polyamide de 60 comprimé(s),Présentation active,Déclaration d'arrêt de commercialisation,non,65%,comprimé pelliculé,orale,Autorisation active,20140101,20120101,Procédure décentralisée, RANBAXY PHARMACIE GENERIQUES,65.24
8359_train,"60 récipient(s) unidose(s) polyéthylène basse densité (PEBD) de 2,5 ml",Présentation active,Déclaration de commercialisation,oui,65%,solution pour inhalation par nébuliseur,inhalée,Autorisation active,20060101,20040101,Procédure nationale, ARROW GENERIQUES,11.97
7082_train,plaquette(s) PVC-Aluminium de 30 comprimé(s),Présentation active,Déclaration de commercialisation,oui,65%,comprimé à libération modifiée,orale,Autorisation active,20140101,20140101,Procédure décentralisée, LES LABORATOIRES SERVIER,8.9
2579_train,flacon(s) polyéthylène haute densité (PEHD) de 100 comprimé(s),Présentation active,Déclaration de commercialisation,non,65%,comprimé pelliculé,orale,Autorisation active,20150101,20150101,Procédure décentralisée, EG LABO - LABORATOIRES EUROGENERICS,55.25
208_train,pilulier(s) polyéthylène haute densité (PEHD) de 14 gélule(s),Présentation active,Déclaration de commercialisation,oui,65%,gélule gastro-résistant(e),orale,Autorisation active,20050101,20050101,Procédure nationale, BIOGARAN,3.49
2906_train,1 tube(s) aluminium verni de 15 g,Présentation active,Déclaration de commercialisation,oui,30%,crème,cutanée,Autorisation active,19950101,19920101,Procédure nationale, NOVARTIS SANTE FAMILIALE,3.28
4999_train,flacon(s) polyéthylène haute densité (PEHD) de 90 comprimé(s),Présentation active,Déclaration de commercialisation,oui,65%,comprimé pelliculé,orale,Autorisation active,20120101,20110101,Procédure nationale, ARROW GENERIQUES,23.71
3998_train,plaquette(s) thermoformée(s) aluminium PVC PVDC de 30 comprimé(s),Présentation active,Déclaration de commercialisation,oui,65%,comprimé,orale,Autorisation active,20060101,20060101,Procédure nationale, SANDOZ,7.0
508_train,20 ampoule(s) en verre brun de 5  ml,Présentation active,Déclaration de commercialisation,non,65%,solution buvable,orale,Autorisation active,19590101,19960101,Procédure nationale, PIERRE FABRE MEDICAMENT,2.6
4746_train,plaquette(s) polyamide aluminium PVC-Aluminium de 30 comprimé(s),Présentation active,Déclaration de commercialisation,oui,65%,comprimé pelliculé,orale,Autorisation active,20140101,20120101,Procédure décentralisée, MYLAN SAS,6.36
651_train,1 seringue(s) préremplie(s) polycyclooléfine avec 2 aiguille(s),Présentation active,Déclaration de commercialisation,oui,65%,suspension injectable à libération prolongée,intramusculaire,Autorisation active,20130101,20110101,Procédure centralisée, JANSSEN CILAG INTERNATIONAL NV,194.35
8469_train,3 ampoule(s) en verre de 1 ml,Présentation active,Déclaration d'arrêt de commercialisation,non,65%,solution injectable,"intra-murale,intramusculaire,intraveineuse",Autorisation active,20130101,19970101,Procédure nationale, SIGMA TAU (ITALIE),2.78
5354_train,plaquette(s) thermoformée(s) aluminium de 90 gélule(s),Présentation active,Déclaration d'arrêt de commercialisation,non,65%,gélule,orale,Autorisation active,20130101,20090101,Procédure décentralisée, RATIOPHARM (ALLEMAGNE),19.56
5883_train,plaquette(s) thermoformée(s) PVC polyéthylène PVDC aluminium de 28 comprimé(s),Présentation active,Déclaration de commercialisation,oui,65%,comprimé pelliculé sécable,orale,Autorisation active,20140101,20140101,Procédure de reconnaissance mutuelle, LUNDBECK (DANEMARK),13.03
5383_train,plaquette(s) thermoformée(s) PVC polyéthylène PVDC aluminium de 30 gélule(s),Présentation active,Déclaration de commercialisation,oui,65%,gélule à libération prolongée,orale,Autorisation active,20080101,20080101,Procédure nationale, SANDOZ,5.6
3607_train,plaquette(s) thermoformée(s) polyamide aluminium PVC-Aluminium de 30 comprimé(s),Présentation active,Déclaration de commercialisation,oui,65%,comprimé,orale,Autorisation active,20120101,20100101,Procédure décentralisée, KRKA (SLOVENIE),6.36
5684_train,plaquette(s) thermoformée(s) aluminium de 30 comprimé(s),Présentation active,Déclaration de commercialisation,oui,65%,comprimé sécable,orale,Autorisation active,20120101,20090101,Procédure décentralisée, SANDOZ,6.36
3309_train,plaquette(s) thermoformée(s) PVC-Aluminium de 40 comprimé(s),Présentation active,Déclaration de commercialisation,oui,30%,comprimé sécable,orale,Autorisation active,20050101,20000101,Procédure nationale, SANDOZ,2.1
