id,libelle,statut,etat commerc,agrement col,tx rembours,forme pharma,voies admin,statut admin,date declar annee,date amm annee,type proc,titulaires,prix
677_train,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3]",1.0,1.0,1.0,65.0,2.0,11.0,1.0,20010101.0,20000101.0,3.0,80.0,258.7
753_train,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 30.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0,1.0,1.0,65.0,12.0,1.0,1.0,20060101.0,20060101.0,1.0,9.0,3.52
7579_train,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 30.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0,1.0,1.0,65.0,18.0,1.0,1.0,20120101.0,20110101.0,1.0,1.0,6.34
5034_train,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 90.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0,1.0,1.0,65.0,18.0,1.0,1.0,20130101.0,20120101.0,1.0,36.0,18.63
4164_train,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 28.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0,1.0,1.0,65.0,24.0,1.0,1.0,20130101.0,20120101.0,4.0,8.0,26.72
1822_train,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 30.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0,1.0,1.0,65.0,12.0,1.0,1.0,20150101.0,20130101.0,1.0,5.0,5.29
2376_train,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 30.0, 0.0, 0.0, 0.0, 0.0]",1.0,2.0,2.0,65.0,13.0,1.0,1.0,20150101.0,19920101.0,1.0,8.0,11.01
1113_train,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 90.0, 0.0, 0.0, 0.0, 0.0]",1.0,1.0,1.0,65.0,5.0,1.0,1.0,20090101.0,19970101.0,1.0,9.0,15.29
187_train,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 30.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0,1.0,1.0,65.0,18.0,1.0,1.0,20120101.0,20110101.0,1.0,3.0,6.36
2834_train,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 90.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0,1.0,1.0,65.0,1.0,1.0,1.0,20120101.0,20110101.0,1.0,19.0,23.71
2808_train,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 30.0, 0.0, 0.0, 0.0, 0.0]",1.0,1.0,1.0,65.0,13.0,1.0,1.0,20040101.0,20030101.0,1.0,30.0,3.85
6047_train,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 28.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0,1.0,1.0,65.0,4.0,1.0,1.0,20130101.0,20090101.0,1.0,3.0,8.14
5810_train,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0,1.0,1.0,30.0,16.0,5.0,1.0,20100101.0,20080101.0,1.0,8.0,1.59
1858_train,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 100.0, 0.0, 0.0, 0.0, 0.0]",1.0,1.0,1.0,65.0,13.0,1.0,1.0,20130101.0,20100101.0,4.0,5.0,54.87
7332_train,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 84.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0,2.0,2.0,65.0,12.0,1.0,1.0,20140101.0,20110101.0,4.0,9.0,22.04
3804_train,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3]",1.0,1.0,1.0,65.0,2.0,11.0,1.0,20090101.0,20080101.0,3.0,80.0,55.29
7167_train,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",1.0,1.0,1.0,65.0,98.0,1.0,1.0,20100101.0,20080101.0,1.0,1.0,1.14
427_train,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",1.0,1.0,1.0,65.0,1.0,1.0,1.0,20100101.0,20080101.0,1.0,6.0,4.71
5548_train,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",1.0,1.0,1.0,65.0,3.0,1.0,1.0,20150101.0,19970101.0,1.0,5.0,11.75
1510_train,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 90.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0,1.0,1.0,65.0,3.0,1.0,1.0,20070101.0,19790101.0,1.0,32.0,4.84
1536_train,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 20.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0,1.0,1.0,65.0,1.0,1.0,1.0,20070101.0,20050101.0,1.0,3.0,5.52
5133_train,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 90.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0,1.0,1.0,65.0,18.0,1.0,1.0,20120101.0,20120101.0,4.0,7.0,18.63
6983_train,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",1.0,1.0,1.0,65.0,18.0,1.0,1.0,20070101.0,19980101.0,1.0,17.0,8.14
6955_train,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.5]",1.0,2.0,2.0,65.0,6.0,3.0,1.0,20150101.0,20010101.0,1.0,9.0,6.62
1984_train,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.0, 5.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0]",1.0,1.0,2.0,65.0,100.0,2.0,1.0,19820101.0,19880101.0,1.0,8.0,17.68
398_train,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0]",1.0,1.0,1.0,100.0,2.0,4.0,1.0,20040101.0,20040101.0,3.0,124.0,309.07
6521_train,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 30.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0,1.0,1.0,65.0,75.0,1.0,1.0,20000101.0,19960101.0,2.0,108.0,38.72
8549_train,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 16.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0,1.0,1.0,65.0,3.0,1.0,1.0,20110101.0,20110101.0,1.0,7.0,1.97
2574_train,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0,1.0,2.0,65.0,15.0,1.0,1.0,19940101.0,19860101.0,1.0,38.0,4.19
8092_train,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 30.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0,1.0,1.0,30.0,28.0,1.0,1.0,20000101.0,19990101.0,1.0,289.0,5.98
2071_train,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.0, 0.0, 0.0, 0.0, 0.0]",1.0,1.0,1.0,65.0,13.0,1.0,1.0,20110101.0,20030101.0,1.0,8.0,14.2
8445_train,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0,2.0,2.0,65.0,6.0,36.0,1.0,20150101.0,20000101.0,1.0,9.0,6.53
2468_train,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 90.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0,1.0,1.0,65.0,12.0,1.0,1.0,20100101.0,20090101.0,2.0,3.0,18.63
3905_train,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",1.0,1.0,1.0,65.0,3.0,1.0,1.0,20070101.0,19960101.0,1.0,3.0,14.21
6094_train,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 28.0, 0.0, 0.0, 0.0, 0.0]",1.0,1.0,1.0,15.0,5.0,1.0,1.0,20120101.0,20120101.0,1.0,13.0,30.28
2924_train,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 30.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0,1.0,1.0,65.0,12.0,1.0,1.0,20140101.0,20130101.0,1.0,10.0,6.36
5459_train,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 30.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0,1.0,1.0,65.0,18.0,1.0,1.0,20050101.0,20040101.0,1.0,77.0,6.53
3492_train,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 28.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0,1.0,1.0,65.0,12.0,1.0,1.0,19800101.0,19780101.0,1.0,114.0,2.35
4797_train,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 24.0, 0.0, 0.0, 0.0, 0.0]",1.0,1.0,1.0,15.0,13.0,1.0,1.0,20010101.0,19910101.0,1.0,32.0,4.97
2704_train,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.0, 0.0, 0.0, 0.0, 0.0]",1.0,1.0,1.0,65.0,13.0,1.0,1.0,20070101.0,20050101.0,1.0,1.0,38.43
4365_train,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 30.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0,1.0,1.0,100.0,1.0,1.0,1.0,20110101.0,20110101.0,4.0,16.0,65.56
3005_train,"[0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0,1.0,1.0,65.0,17.0,1.0,1.0,20130101.0,20050101.0,1.0,16.0,4.68
3114_train,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 35.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0,1.0,1.0,65.0,12.0,1.0,1.0,19990101.0,19980101.0,1.0,1.0,43.33
1818_train,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 30.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0,1.0,1.0,65.0,84.0,1.0,1.0,20030101.0,20020101.0,1.0,161.0,5.9
8426_train,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 16.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0,1.0,1.0,65.0,114.0,1.0,1.0,19980101.0,19950101.0,1.0,8.0,7.94
3906_train,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 28.0, 0.0, 0.0, 0.0, 0.0]",1.0,1.0,1.0,65.0,5.0,1.0,1.0,20000101.0,19970101.0,1.0,1.0,5.66
2227_train,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",1.0,1.0,1.0,65.0,18.0,1.0,1.0,20060101.0,20060101.0,1.0,1.0,5.64
5824_train,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 30.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0,1.0,1.0,100.0,12.0,1.0,1.0,20010101.0,19990101.0,1.0,3.0,27.17
5235_train,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 30.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0,2.0,2.0,65.0,24.0,1.0,2.0,20120101.0,20080101.0,1.0,49.0,5.02
623_train,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0]",1.0,1.0,1.0,65.0,2.0,4.0,1.0,20150101.0,20140101.0,3.0,138.0,75.1
2149_train,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 90.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0,1.0,1.0,65.0,18.0,1.0,1.0,20060101.0,19980101.0,2.0,86.0,28.44
3517_train,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",1.0,1.0,1.0,65.0,2.0,20.0,1.0,19970101.0,19940101.0,1.0,17.0,77.44
3978_train,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 28.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0,1.0,1.0,65.0,4.0,1.0,1.0,20130101.0,20120101.0,5.0,95.0,11.62
7090_train,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 14.0, 0.0, 0.0, 0.0, 0.0]",1.0,2.0,2.0,65.0,10.0,1.0,1.0,20140101.0,20030101.0,1.0,10.0,3.94
5606_train,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.5]",1.0,1.0,1.0,65.0,2.0,65.0,1.0,19660101.0,19730101.0,1.0,290.0,1.78
6204_train,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 90.0, 0.0, 0.0, 0.0, 0.0]",1.0,1.0,1.0,65.0,13.0,1.0,1.0,20100101.0,20100101.0,1.0,13.0,25.74
4135_train,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 90.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0,1.0,1.0,65.0,18.0,1.0,1.0,20080101.0,20060101.0,1.0,10.0,18.63
2200_train,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 30.0, 0.0, 0.0, 0.0, 0.0]",1.0,1.0,1.0,100.0,10.0,1.0,1.0,20000101.0,20000101.0,2.0,38.0,106.74
7622_train,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 125.0]",1.0,1.0,1.0,15.0,41.0,5.0,1.0,20060101.0,20050101.0,1.0,291.0,2.67
8175_train,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 28.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0,1.0,1.0,65.0,28.0,1.0,1.0,20030101.0,20010101.0,2.0,11.0,6.68
6272_train,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 30.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0,1.0,1.0,65.0,28.0,1.0,1.0,19930101.0,19920101.0,1.0,82.0,2.51
3155_train,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0,1.0,1.0,65.0,12.0,1.0,1.0,19900101.0,19880101.0,1.0,8.0,7.18
7575_train,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 30.0, 0.0, 0.0, 0.0, 0.0]",1.0,1.0,1.0,65.0,5.0,1.0,1.0,20080101.0,20080101.0,4.0,3.0,11.65
1081_train,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 30.0, 0.0, 0.0, 0.0, 0.0]",1.0,1.0,1.0,65.0,13.0,1.0,1.0,19930101.0,19930101.0,1.0,228.0,101.94
6195_train,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 28.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0,1.0,1.0,65.0,18.0,1.0,1.0,20100101.0,20090101.0,1.0,9.0,24.53
5338_train,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 168.0, 0.0, 0.0, 0.0, 0.0]",1.0,2.0,2.0,65.0,13.0,1.0,2.0,20140101.0,20110101.0,4.0,5.0,311.72
8303_train,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0]",1.0,1.0,1.0,65.0,2.0,32.0,1.0,20050101.0,19970101.0,1.0,169.0,30.35
3106_train,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 84.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0,1.0,1.0,65.0,18.0,1.0,1.0,20090101.0,20050101.0,1.0,1.0,14.8
2104_train,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 28.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0,1.0,1.0,65.0,28.0,1.0,1.0,20110101.0,20100101.0,1.0,8.0,23.49
6574_train,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 30.0, 0.0, 0.0, 0.0, 0.0]",1.0,1.0,1.0,65.0,13.0,1.0,1.0,20150101.0,20140101.0,4.0,5.0,7.13
1350_train,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 30.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0,1.0,1.0,100.0,12.0,1.0,1.0,20030101.0,20020101.0,1.0,7.0,7.33
199_train,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0]",1.0,1.0,1.0,65.0,32.0,12.0,1.0,20060101.0,20060101.0,3.0,210.0,19.75
334_train,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 90.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0,1.0,1.0,65.0,12.0,1.0,1.0,20120101.0,20100101.0,4.0,5.0,18.63
